atten_LIV_lambda_1,atten_LIV_lambda_2,atten_LIV_lambda_3,atten_LIV_lambda_4,energy
0.33100436588590065,0.3310041529471027,0.3310039747265626,0.3310039214918517,1124031072462.469
0.33011217736601395,0.3301119581145735,0.3301117746106039,0.33011171979769643,1132615892643.6006
0.329223133545379,0.3292229078315202,0.3292227189188068,0.3292226624903292,1141266279639.8699
0.32833764224426293,0.32833740983264853,0.3283372153142033,0.328337157211286,1149982734219.754
0.3274557842414088,0.3274555449143728,0.32745534460801884,0.3274552847762454,1158765760976.3447
0.326577418810339,0.3265771723263136,0.32657696602986885,0.32657690440884724,1167615868356.598
0.32570253612339906,0.3257022822941084,0.3257020698499944,0.3257020063926556,1176533568690.7285
0.3248302495888443,0.3248299881682291,0.3248297693705046,0.32482970401533373,1185519378221.908
0.3239604165915947,0.3239601473656198,0.32395992203514645,0.3239598547286346,1194573817136.115
0.3230927738498029,0.32309249651647176,0.3230922644004915,0.32309219506713976,1203697409592.2642
0.3222279331745161,0.32222764754238065,0.3222274084806596,0.32222733707259776,1212890683752.5642
0.32136536476062777,0.32136507051383234,0.3213648242420132,0.3213647506802931,1222154171813.0579
0.3205045154991929,0.3205042124026811,0.3205039587240317,0.3205038829498812,1231488410034.471
0.3196452950551416,0.319644982872301,0.31964472158878643,0.3196446435430525,1240893938773.2156
0.3187881728057253,0.3187878511996651,0.3187875820293226,0.3187875016277826,1250371302512.7131
0.31793303890896524,0.3179327075216948,0.3179324301649017,0.3179323473180575,1259921049894.8716
0.3170787404828117,0.3170783991199878,0.3170781134140872,0.3170780280733532,1269543733751.8884
0.3162252415199312,0.3162248897764967,0.31622459538247294,0.3162245074465848,1279239911138.213
0.31537212759002936,0.31537176519265847,0.31537146188174975,0.31537137128237575,1289010143362.834
0.3145202012553232,0.31451982783797716,0.3145195153038245,0.31451942194945504,1298854996021.7395
0.3136695689163826,0.313669184070508,0.31366886197116983,0.31366876575966623,1308775039030.6729
0.3128193748067946,0.31281897823799115,0.312818646327067,0.3128185471848293,1318770846658.1414
0.3119698431432234,0.3119694345771508,0.31196909262502975,0.31196899048347265,1328842997558.6233
0.3111204636942371,0.311120042585912,0.3111196901364664,0.3111195848593438,1338992074806.1099
0.31027006346250474,0.31026962941818437,0.3102692661418521,0.31026915763072377,1349218665927.8142
0.30941946069884774,0.3094190133586091,0.3094186389541824,0.3094185271190769,1359523362938.2285
0.3085688168825251,0.30856835578461184,0.30856796986560425,0.30856785459107766,1369906762373.3499
0.30771746598378386,0.3077169906097512,0.307716592742247,0.30771647389868784,1380369465325.2598
0.3068657358495295,0.30686524587484953,0.3068648357872323,0.30686471329350834,1390912077476.8748
0.30601268934375747,0.30601218435652017,0.30601176170403893,0.30601163545717286,1401535209137.0557
0.30515922345257124,0.3051587029437636,0.3051582673003916,0.3051581371731283,1412239475275.8977
0.30430464770638005,0.3043041109943764,0.30430366178963164,0.30430352761156754,1423025495560.3481
0.303448369126783,0.30344781588404235,0.3034473528437824,0.30344721453303064,1433893894390.096
0.30259005136722156,0.3025894809422726,0.3025890035212436,0.30258886091493614,1444845300933.678
0.30173002430034057,0.30172943619342457,0.30172894397335004,0.301728796946547,1455880349164.947
0.30086841162739747,0.30086780533865565,0.30086729790117495,0.30086714632891154,1466999677899.727
0.30000445432439565,0.3000038290461817,0.30000330571532985,0.3000031493956943,1478203930832.8396
0.2991377278384269,0.2991370829947552,0.29913654328845685,0.29913638207745236,1489493756575.3264
0.2982696274029541,0.29826896246771606,0.2982684059456407,0.29826823971174016,1500869808692.015
0.2974001071688716,0.2973994215640842,0.29739884774248376,0.2973986763411904,1512332745739.3657
0.29652760819366064,0.29652690105991647,0.29652630921950535,0.2965261324359686,1523883231303.583
0.2956521327370717,0.29565140356187297,0.2956507932737119,0.2956506109798061,1535521934039.0183
0.2947735079363381,0.29477275586317514,0.2947721264104022,0.29477193839200005,1547249527706.8894
0.29389194292958853,0.29389116729294873,0.2938905181185583,0.29389032420928113,1559066691214.305
0.2930069521368581,0.29300615220730514,0.29300548270073545,0.29300528271573967,1570974108653.52
0.29211870194401496,0.29211787719375076,0.2921171869133667,0.29211698072567144,1582972469341.591
0.2912295518435293,0.29122870146473784,0.29122798973437747,0.29122777713954406,1595062467860.227
0.2903359584710902,0.2903350812393912,0.290334347034301,0.29033412772623407,1607244804096.0515
0.2894390816890228,0.2894381768577483,0.2894374195529985,0.28943719334503076,1619520183281.0728
0.2885407067129851,0.28853977368548545,0.2885389927817057,0.28853875952467445,1631889316033.5288
0.28763519537026694,0.2876342325957617,0.2876334267950164,0.2876331861012264,1644352918399.0457
0.28672608593819965,0.2867250931248205,0.28672426218282715,0.28672401397931085,1656911711892.0417
0.28581374780094987,0.28581272380490697,0.2858118667643632,0.28581161076517314,1669566423537.5503
0.28489690743781726,0.2848958513006143,0.2848949673593,0.28489470332481154,1682317785913.2515
0.28397677690341744,0.2839756880058652,0.283974776645545,0.2839745044209609,1695166537191.9375
0.2830563752677067,0.2830552521009127,0.28305431205870857,0.2830540312668052,1708113421184.188
0.2821329141401562,0.2821317552897273,0.28213078538184977,0.28213049566902765,1721159187381.486
0.28120089647133056,0.2811997011830223,0.28119870077820847,0.2811984019559085,1734304590999.5503
0.28026677943768397,0.28026554690407046,0.2802645153265354,0.2802642071928995,1747550393022.1091
0.27932854277388214,0.2793272714041972,0.2793262073225384,0.2793258894798749,1760897360244.905
0.27838544452733777,0.27838413360095343,0.27838303641203643,0.2783827086801882,1774346265320.1055
0.27743599988091305,0.277434647475702,0.2774335155575661,0.2774331774520517,1787897886801.0537
0.276484276392492,0.2764828819313852,0.2764817148391336,0.276481366222483,1801553009187.2869
0.27553190594567906,0.2755304686085532,0.2755292656192749,0.27552890628470983,1815312422970.0103
0.2745514810881663,0.27454999818015147,0.27454875705000226,0.27454838632270606,1829176924677.799
0.2735781417611405,0.2735766127556857,0.2735753330439618,0.2735749507922954,1843147316922.7683
0.27261267863350575,0.27261110131391864,0.2726097811653456,0.2726093868351362,1857224408446.977
0.2716453591541955,0.2716437333181136,0.2716423725633206,0.2716419661039764,1871409014169.3052
0.2706761002079071,0.27067442372577727,0.2706730205824214,0.2706726014615543,1885701955232.5693
0.2697014454456558,0.2696997158071468,0.26969826817419174,0.26969783576421996,1900104059051.1187
0.2687202586692045,0.26871847418605294,0.2687169806504997,0.2687165345293592,1914616159358.681
0.267726228766515,0.2677243876507072,0.2677228466889062,0.2677223863782671,1929239096256.6492
0.26673842342165427,0.2667365255400681,0.2667349370949177,0.2667344626241506,1943973716262.7393
0.2657496605567708,0.26574770466316455,0.2657460676644544,0.2657455786906722,1958820872359.9387
0.26475860741065366,0.2647565905479852,0.2647549025208017,0.2647543983047449,1973781424045.95
0.26376353661764973,0.2637614567686214,0.26375971602457826,0.26375919606192444,1988856237382.882
0.26276349551766043,0.26276135084670815,0.26275955584952304,0.2627590196813833,2004046185047.4507
0.2617587938110828,0.2617565829217389,0.26175473250263,0.2617541797798881,2019352146381.442
0.26075049973143793,0.2607482202225695,0.26074631237071044,0.2607457424925951,2034775007442.6394
0.25973845794537886,0.2597361066826071,0.25973413877703183,0.25973355096092793,2050315661056.1445
0.2587238241243007,0.258721399618547,0.2587193704117805,0.25871876428493135,2065975006866.0027
0.25771097317727415,0.25770847359872673,0.25770638155929937,0.2577057566642533,2081753951387.3508
0.2566812093408221,0.25667863194153157,0.256676474769538,0.2566758304193122,2097653408058.828
0.2556401629686803,0.25563750515788203,0.2556352806849691,0.25563461623187406,2113674297295.5215
0.2546111891374626,0.2546084492029048,0.25460615599599645,0.2546054710119713,2129817546542.1812
0.25357825295310205,0.25357542633950464,0.2535730605860421,0.25357235393227295,2146084090326.9788
0.25254385378380284,0.2525409416864114,0.25253850438663766,0.2525377763618071,2162474870315.5361
0.25150531895856654,0.2515023172702422,0.25149980498692254,0.2514990545645085,2178990835365.51
0.25046838489040935,0.2504652902375628,0.250462700141444,0.25046192647593585,2195632941581.4583
0.24942338496411587,0.24942019665933074,0.2494175281862559,0.24941673110977836,2212402152370.2153
0.24837333068205453,0.24837004208494937,0.24836728967165328,0.24836646752213856,2229299438496.6904
0.2473240004570287,0.24732061035213387,0.24731777298131144,0.24731692545488745,2246325778140.0015
0.2462745362692447,0.24627104051618956,0.2462681147225591,0.24626724078414686,2263482156950.176
0.2452145076671908,0.24521090532649428,0.24520693743856636,0.24520603682001632,2280769568105.1333
0.2441515617431873,0.24414784832199155,0.2441447403498486,0.24414381199452354,2298189012368.258
0.24308473673656833,0.24308090894743584,0.24307770525446534,0.24307674831872206,2315741498146.254
0.24201200037757314,0.24200805348775392,0.2420047501049489,0.24200376337502644,2333428041547.6006
0.24093770573972267,0.24093363911944501,0.24093023534887262,0.24092921863188427,2351249666441.2974
0.23985961159614735,0.23985542102754176,0.2398519136799291,0.2398508660307735,2369207404516.21
0.23878040176007032,0.23877608249695711,0.23877246745619082,0.23877138763899644,2387302295340.7305
0.2376892137525217,0.2376847620685161,0.23768103619857064,0.23767992327624993,2405535386422.985
0.2366119069568014,0.23660732027662507,0.23660348142635318,0.236602334757077,2423907733271.501
0.23552770001455628,0.23552297422109825,0.23551901893880972,0.23551783748647978,2442420399456.246
0.2344402557559468,0.23443538814808668,0.2344313141743165,0.23443009727348016,2461074456670.274
0.23334847707658674,0.2333434588771341,0.233339258862454,0.23333800431298468,2479870984791.6836
0.23225666882095578,0.23225149895442782,0.2322471720042252,0.23224587953885584,2498811071946.2163
0.2311601725164964,0.23115484708249445,0.23115038982198163,0.23114905841578542,2517895814570.1655
0.23006420185418266,0.23005871617620902,0.23005412490043017,0.23005275347118417,2537126317473.9277
0.22896585127043897,0.22896020116930857,0.22895547228548466,0.22895405976265895,2556503693905.8823
0.2278623865503038,0.22785656573896687,0.22785169397885735,0.2278502387788289,2576029065616.915
0.22676888889720623,0.22676289459098392,0.22675787747927084,0.2267563787819034,2595703562925.2876
0.22566666255112383,0.22566048829103624,0.22565532070275787,0.2256537771386883,2615528324782.0986
0.22456392953126025,0.22455672878686866,0.22455140591767214,0.22454981594830528,2635504498837.2515
0.2234622176000151,0.2234556679813569,0.22345018622299184,0.22344854881415727,2655633241505.8174
0.22235697089633388,0.22235022532178628,0.22234457951233508,0.2223428931036372,2675915718035.0635
0.2212510426520976,0.22124409804984796,0.22123828565128562,0.22123654940612356,2696353102571.823
0.22014524595935644,0.2201380951972999,0.2201321103338883,0.22013032264980611,2716946578230.5566
0.21904484926150708,0.2190374881467286,0.2190313272287643,0.2190294869572305,2737697337161.7593
0.21793772049228738,0.21793013907577785,0.2179237937261431,0.21792189836493733,2758606580621.013
0.21682138199521317,0.21681357408844082,0.21680703927849174,0.21680508732440149,2779675519038.557
0.21571849480274743,0.21571045892908203,0.21570373323685815,0.21570172427007495,2800905372089.282
0.21461113753625935,0.21460286415943103,0.2145959397427055,0.21459387139164995,2822297368763.4263
0.2135090487012146,0.21350053055965695,0.21349340127074223,0.21349127174495253,2843852747437.632
0.21240308662399873,0.21239431594392602,0.21238697494822553,0.21238478215624143,2865572755946.7246
0.2112934296329267,0.211284401912229,0.211276846063769,0.21127458912458244,2887458651655.858
0.21018441024606735,0.21017511695371657,0.21016733890584224,0.21016501559881015,2909511701533.397
0.2090778072871627,0.20906824008091388,0.20906023275632135,0.20905784099766114,2931733182224.1655
0.2079721867339367,0.207962336976772,0.20795409304096205,0.2079516305617457,2954124380123.449
0.20685794125509047,0.20684780072575318,0.20683931358836444,0.20683677847728027,2976686591451.3784
0.20575676754889313,0.20574633132439038,0.20573759637962258,0.2057349872452269,2999421122328.0015
0.20465410350182114,0.20464336389257157,0.20463437536023946,0.20463169048122487,3022329288848.935
0.20355299166430618,0.2035419364651243,0.20353268380247827,0.20352992002118053,3045412417161.465
0.20245098002780054,0.2024395966397868,0.20243006929611324,0.20242722347756756,3068671843541.4146
0.2013510207299217,0.20133930813475986,0.20132950525886395,0.20132657713948454,3092108914470.4033
0.2002465052257503,0.20023445128413478,0.20022436250283668,0.2002213489842927,3115724986713.8945
0.19914802967562292,0.19913562408354707,0.19912524087590738,0.19912213941304013,3139521427399.6357
0.1980467369683081,0.19803396690638464,0.19802327901093925,0.1980200865388059,3163499614096.904
0.1969474336233431,0.19693428908418095,0.19692328777578613,0.19692000177256788,3187660934896.15
0.19585617051276943,0.1958426483138733,0.19583133076727594,0.19582795022050317,3212006788489.459
0.19475560895120708,0.19474168914017637,0.19473003895142604,0.19472655904102276,3236538584251.4277
0.19365610283502657,0.19364177620218218,0.1936297854821197,0.19362620382293605,3261257742320.793
0.19255539953976575,0.19254065283701519,0.19252831075416332,0.19252462418978147,3286165693682.682
0.191464277811823,0.19144910210934593,0.19143640084321825,0.19143260698522954,3311263880251.3604
0.1903884513843186,0.19037283387122378,0.1903597619120821,0.19035585725324664,3336553754953.808
0.18929316546217828,0.18927708489133052,0.1892636256342507,0.18925960531577243,3362036781813.725
0.1881941351908881,0.18817758148666233,0.18816372631443914,0.188159587578379,3387714436036.389
0.18709646968576063,0.1870794314495308,0.1870651715443257,0.18706091227294716,3413588204093.9595
0.18600073457573346,0.18598319871103644,0.18596852227469202,0.18596413844472984,3439659583811.571
0.1849053972608857,0.1848873477472492,0.1848722412578618,0.18486772885437694,3465930084454.0684
0.18381350546053793,0.1837949253141619,0.18377937463530525,0.18377472956256882,3492401226813.352
0.18273725625858947,0.1827181246932173,0.18270211250275845,0.18269732969272706,3519074543296.3867
0.1816329112974977,0.18161320922560228,0.18159671852550707,0.1815917925811179,3545951578013.9385
0.18052992670691295,0.18050964809303255,0.18049267514523973,0.18048760536508782,3573033886870.01
0.1794223869432459,0.17940150896659926,0.17938403489149182,0.1793788153586577,3600323037651.806
0.17832370733420153,0.17830222175871965,0.17828423949322755,0.1782788682124928,3627820610120.612
0.17722485494699874,0.17720272863963932,0.17718421030026274,0.17717867892655373,3655528196103.1265
0.17613786258272146,0.17611484587348727,0.17609579070318454,0.17609009888027766,3683447399583.731
0.17504204387499475,0.17501858331913905,0.17499894826304907,0.17499308332551583,3711579836797.2397
0.17395834412897215,0.17393418943023878,0.17391397288308635,0.1739079339341759,3739927136322.507
0.172851300737156,0.1728264206754174,0.1728055967808367,0.1727993767636658,3768490939176.7515
0.17174046710109211,0.1717148410004098,0.1716933943158471,0.1716869883120815,3797272898910.448
0.17062232388907164,0.17059592933697576,0.17057383896786932,0.17056724067361775,3826274681703.174
0.16949822268925033,0.16947105409838786,0.16944831544905198,0.16944152323061887,3855497966459.937
0.16837984519198707,0.16835186080210646,0.16832844005954745,0.16832144460177514,3884944444908.496
0.1672624470499997,0.16723361778690574,0.1672094881558251,0.1672022805769339,3914615821697.167
0.16615780864877414,0.1661281308826834,0.1661032903604938,0.1660958704957998,3944513814493.6294
0.16503745472706038,0.1650068975798498,0.1649813209830346,0.16497368083423353,3974640154084.237
0.16393626727893965,0.16390480923565445,0.16387848047802622,0.16387061625113955,4004996584474.339
0.16280393372960159,0.16277152635822462,0.16274440411945093,0.16273630296506203,4035584862989.1274
0.1616682188284409,0.16163482266625215,0.1616068729085929,0.16159852451385762,4066406760375.4175
0.16052547374701034,0.16049105855000115,0.16046225316198703,0.16045364817456437,4097464060904.2036
0.1593798600019045,0.15934439261869737,0.15931470848394713,0.1593058418166444,4128758562473.837
0.15823797387882402,0.1582014425394359,0.15817086882067624,0.15816173672260594,4160292076714.235
0.15708204982418936,0.15704442007487027,0.15701292711389667,0.15700352034860615,4192066429091.626
0.15591974599371877,0.15588096324173356,0.15584850420253177,0.15583880900793673,4224083459014.357
0.15476908362425332,0.15472912280426335,0.1546956770368409,0.15468568614580944,4256345019939.241
0.15363852549107193,0.15359669797378128,0.15356224722304043,0.15355195691414822,4288852979478.9927
0.15246669298131799,0.15242431042238633,0.1523888346335387,0.152378237806254,4321609219510.2017
0.15128866927533546,0.15124498495114605,0.15120842382728975,0.15119750281058128,4354615636282.4165
0.15010677801166727,0.1500617402645332,0.1500240490276351,0.15001279107913018,4387874140527.7935
0.1489160683630613,0.1488696399471001,0.148830784178013,0.14881917818058207,4421386657571.762
0.14772613759071293,0.1476782833268515,0.14763823305281512,0.14762627028200548,4455155127444.533
0.14652615910849295,0.14647683989560836,0.14643556231128468,0.1464232334870941,4489181504993.286
0.14532378340669225,0.14527294222713313,0.14523039132598237,0.1452176808333528,4523467759995.472
0.1441192368427516,0.14406653826956006,0.1440227087184926,0.14400961722860675,4558015877272.704
0.14291099201607713,0.14285699909690736,0.14281181094258485,0.14279824018412576,4592827856805.802
0.1417112096722363,0.1416555455889581,0.14160895702190093,0.14159504190472016,4627905713850.439
0.14047174563111714,0.14041436794083412,0.14036634351177651,0.1403519987382322,4663251479053.868
0.13922483057825497,0.1391656691623608,0.13911613888175328,0.13910134296846058,4698867198572.5205
0.13796942821524674,0.13790841006196325,0.13785733871124237,0.13784208390781938,4734754934190.335
0.13669440508978858,0.13663150130443652,0.13657885849715662,0.1365631346566323,4770916763438.26
0.13542998784975854,0.13536517813993224,0.13531093559603719,0.13529473116015206,4807354779714.371
0.1341631590890573,0.13409636625734692,0.13404046032488248,0.13402106041794765,4844071092405.21
0.13287395029049887,0.13280505151449554,0.13274739549435743,0.13273017524295103,4881067827007.742
0.13159667531635888,0.13152567350529698,0.13146625845880142,0.13144851204165017,4918347125252.559
0.13032990253112559,0.13025674218828612,0.1301955060920154,0.13017721233160034,4955911145227.696
0.12902011665905552,0.12894471439641134,0.12888160891822895,0.12886276142900735,4993762061503.737
0.12770208911560751,0.12762437340912677,0.12755933053615068,0.12753990458164519,5031902065259.549
0.1263741395941885,0.12629399604790822,0.12622692605926267,0.12620689252212974,5070333364409.1875
0.12503565619856435,0.12495301310968696,0.12488383900488202,0.12486317714777667,5109058183729.784
0.1236939663610406,0.12360886393508312,0.12353754714476377,0.12351624662006441,5148078764990.183
0.12234561825869633,0.12225780506196464,0.12218406546876755,0.12216211424784316,5187397367080.891
0.12098744411587457,0.12089701254117316,0.12082133910683708,0.12079873901958724,5227016266144.669
0.11963106059322433,0.11953790861893406,0.11945995808302913,0.11943667414864956,5266937755708.473
0.11827608257965716,0.11818004341480608,0.11809966875533282,0.11807566470131883,5307164146816.051
0.11688317206146914,0.11678412146097103,0.11670119487847892,0.11667642681110506,5347697768161.902
0.11548009732415601,0.11537800414391396,0.1152925669219082,0.11526705069362438,5388540966225.91
0.11406967403582376,0.11396455295838534,0.11387657691505028,0.11385028859849694,5429696105409.355
0.1126459661514166,0.11254098377620862,0.11245033009473461,0.11242325605095832,5471165568171.638
0.11121708622662499,0.11110557230687183,0.11101224071979146,0.11098435749794489,5512951755168.257
0.10977584711184794,0.10966093190868177,0.10956475913853138,0.10953602981535117,5555057085389.858
0.10833023106611174,0.10821342717449041,0.10812191963044238,0.10809232635693977,5597483996302.109
0.1068915667502018,0.10676964878610515,0.10666764615118003,0.1066371865608056,5640234943986.983
0.10542821907396444,0.10530264852774239,0.10519754825870958,0.10516615648474661,5683312403284.759
0.10395496162109727,0.1038257531511637,0.10371763044624951,0.10368533873617435,5726718867937.474
0.10247914779933376,0.10234925219412569,0.10223801886837809,0.10220478978756282,5770456850733.098
0.10100347581906802,0.1008666909821739,0.10075221174442014,0.10071770317269826,5814528883651.188
0.09952795505680992,0.09938721851355964,0.09926944131067104,0.09923426646405828,5858937518009.275
0.09802983655334764,0.09788498843917498,0.09776376055903727,0.09772741734989701,5903685324610.747
0.09652504498602268,0.09637652425235098,0.09625212856694877,0.09621518994303707,5948774893893.505
0.09501369209995524,0.09486237641275323,0.09473420324909182,0.09469593258144779,5994208836079.995
0.09349767870259339,0.09334016252730858,0.09320835829764382,0.09316898614412812,6039989781328.388
0.09197711096286698,0.0918152142041421,0.09167974050551778,0.09163928429335787,6086120379884.666
0.09044667806834558,0.09028103649144016,0.09014586807999551,0.0901042461375847,6132603302236.241
0.0889170550396395,0.08874585513653614,0.08860262865334492,0.08855986555338075,6179441239266.351
0.08737458355125545,0.08719874792255616,0.0870516320675569,0.08700770117119996,6226636902410.033
0.0858253445719647,0.08564470886105525,0.08549356151778942,0.08544841990567506,6274193023810.915
0.08427219165543237,0.0840868131166758,0.08393366495385146,0.08388734983734067,6322112356479.449
0.08272677438922904,0.08253650009725051,0.08237739960183833,0.08232989384023369,6370397674452.363
0.08118753570374967,0.08099237351402867,0.08082908593583127,0.08078032512052559,6419051772953.069
0.07963029128996192,0.0794301103723854,0.07926258374779871,0.07921254755495814,6468077468553.683
0.0780696819152258,0.07786335106789533,0.07769148069202025,0.07764016247358635,6517477599337.866
0.07650424224180541,0.0762934436827533,0.07611720653189609,0.07606456270803007,6567255025065.337
0.0749390550866382,0.07472305298549674,0.07454241959273901,0.0744885041163071,6617412627337.2
0.07337683176243541,0.0731554537272934,0.07297033256617382,0.07291506401033604,6667953309762.984
0.07180786685661177,0.07158115141805163,0.07139164216239138,0.07133505006560359,6718879998128.512
0.07024520531230524,0.07001306750983323,0.06982349331787206,0.06976559136482167,6770195640565.488
0.06869812951896904,0.0684604450354508,0.06826005128008739,0.06820073762338968,6821903207721.9795
0.06716315117917537,0.06692002958507495,0.06671681650169725,0.06665616033154785,6874005692934.462
0.06561236566689664,0.0653644118139794,0.06515596921925847,0.0650939468671883,6926506112401.191
0.06406898362097418,0.0638150438898144,0.06360080412503684,0.06353742004612155,6979407505356.613
0.06252577298026829,0.06226629418065557,0.06204942218104626,0.06198466778547845,7032712934247.528
0.06099088619531113,0.060725770182818696,0.06050408639017268,0.06043792212858717,7086425484910.149
0.059462315426855886,0.059191564241531644,0.058965248655822845,0.05889772425737711,7140548266748.971
0.057943033355229455,0.05766681211577193,0.05743603533191856,0.05736712269983792,7195084412916.535
0.05641835975476992,0.05613415404803304,0.055898832339753055,0.055828632232121256,7250037080495.05
0.05479092143389185,0.054505376889397904,0.0542640693610865,0.05419254312206858,7305409450678.91
0.05328971655388685,0.052997405441039466,0.05275331532672248,0.05268051011998907,7361204728959.095
0.05184728472384849,0.051549912182596136,0.05130545022578667,0.051231312544961716,7417426145308.525
0.050442034857948306,0.05014595994255656,0.04989293454993354,0.049817464603354074,7474076954369.135
0.04905540167490739,0.04874668110389793,0.048488925081401825,0.04841207513641189,7531160435640.371
0.047629393300834356,0.04731568323415789,0.047053644048874715,0.04697550240082088,7588679893668.832
0.04620085162148384,0.045882206733498056,0.04561607170310013,0.04553667240216654,7646638658239.81
0.04478983564630299,0.04446639715669641,0.04419631650988757,0.04411569805847703,7705040084569.806
0.04339284892847242,0.04306445372049381,0.04279044407996678,0.04270873147076322,7763887553501.01
0.04201572140817992,0.04168296786183707,0.04140529476766003,0.04132252261046058,7823184471696.799
0.040657534163682195,0.040320156463999855,0.040038624097821114,0.03995469932316829,7882934271839.04
0.03931501788346899,0.0389730427515211,0.038687979983850956,0.03860302860046346,7943140412826.874
0.037993707214325614,0.03764721310919977,0.03735897343518908,0.0372731035659332,8003806379976.884
0.036692995474631514,0.03634276274982938,0.03605105351424714,0.035964169159440826,8064935685224.795
0.035410428606636526,0.03505650218588109,0.03476177204820582,0.0346739625071644,8126531867328.845
0.03415019201018077,0.033792903696005704,0.033495284341763194,0.033406664478513315,8188598492074.74
0.03291448586603317,0.032553501404149025,0.03225288621698928,0.03216341793845937,8251139152481.845
0.03169917100739322,0.03133734136295562,0.031034323213954395,0.030944128898753066,8314157469011.45
0.03050883617419138,0.030141832811217618,0.02983649387870363,0.02974561518429617,8377657089776.089
0.029345763149249797,0.028974415519661508,0.028669066026311446,0.028577537961628093,8441641690750.998
0.028203799099008383,0.027834200525580145,0.02752873943531242,0.027436702409755594,8506114975986.679
0.027094760340084085,0.02672074271163851,0.026409938832246176,0.026317390187592334,8571080677823.427
0.026000040392832997,0.025623482465422922,0.025311082617057744,0.025218124048108064,8636542557107.501
0.024930164532732002,0.024552783491591363,0.024238297208144112,0.024145002447851373,8702504403408.591
0.023886437542017625,0.023507685162330403,0.023193165407891875,0.023099685001334386,8768970035239.479
0.022868171188189037,0.02248840892189139,0.022173490920738382,0.022079946746513254,8835943300276.807
0.021876013650918406,0.02149559710225129,0.02118014438886675,0.021086464229996375,8903428075584.105
0.020910985285654375,0.020530055604028766,0.020214496104257556,0.020120882870639123,8971428267835.943
0.019971227821915634,0.019590566138367065,0.019275475009170838,0.019181951030419184,9039947813544.377
0.01905980395230885,0.01867966371636983,0.01836486566993903,0.01827124867000011,9108990679286.545
0.01817506096732165,0.01779567869361203,0.017481520966165693,0.017388050806730858,9178560861934.578
0.017316109782177257,0.016937615542923567,0.016624494591108624,0.016531635959164317,9248662388886.729
0.016484622825324553,0.016107285601029933,0.01579526327585958,0.015702783718516706,9319299318300.613
0.015678904970860025,0.015302869745864745,0.014992696426456963,0.01490083341661472,9390475739328.266
0.014899309590232317,0.014525552176086908,0.01421755170883365,0.014126348599133797,9462195772352.584
0.0141469854182888,0.01377576489343789,0.013470017905419343,0.013379499698481139,9534463569226.166
0.013422296386171784,0.013053621071941777,0.012750641882155403,0.01266095346829566,9607283313511.344
0.012722690989733472,0.01235731278996161,0.012057787913486415,0.011968877800126775,9680659220722.695
0.01204997065570939,0.011687797763703801,0.011390062313434859,0.011302479493612487,9754595538570.748
0.011404923296948236,0.011046195258300895,0.010751977611515879,0.010665121037748724,9829096547208.207
0.010783225192552797,0.010429389080358396,0.010140467030640168,0.010057000379565945,9904166559477.406
0.010190205881463398,0.0098396648721756,0.009552649228967093,0.009468095153143884,9979809921160.3
0.009616367326566153,0.009270169415667967,0.008987260138730021,0.008903874160175409,10056031011229.762
0.009066079295347794,0.008724948652019376,0.008446289940497252,0.008364255760852977,10132834242103.191
0.008539814034985618,0.008203904591846296,0.00792979921144394,0.007849226908913109,10210224059898.086
0.008037194926091992,0.007706700171658588,0.007437480759209291,0.007358199528549616,10288204944689.123
0.0075570275775967395,0.0072322828660916945,0.0069680348103130525,0.006890453571108587,10366781410767.852
0.007099366985870138,0.00678012484832555,0.006521021185774866,0.006445050331955879,10445958006903.69
0.006663214960521255,0.006349866669595394,0.0060961933768816905,0.006021829465947516,10525739316607.576
0.006247424113619376,0.005940690495388992,0.005692539429149696,0.005619860014879794,10606129958397.027
0.00585208728474634,0.005552005796311388,0.005309573131265627,0.005238662191878351,10687134586063.62
0.005477054585678788,0.005183770569368411,0.004947063581052384,0.0048779279675115784,10768757888942.484
0.005121317079670824,0.004834835599448597,0.004603998598833761,0.0045366797849282145,10851004592183.688
0.004783961827098284,0.004504274481377154,0.004279582225188932,0.0042141351635897805,10933879457025.684
0.004464901695909197,0.00419218413473344,0.003973707552075684,0.003910107277536383,11017387281071.018
0.004163174219132572,0.0038976687107924036,0.0036853710927216114,0.003623688424347375,11101532898564.203
0.0038781807853396793,0.0036199284967126455,0.0034141904091461684,0.0033544262623151203,11186321180671.254
0.0036094353124997655,0.003358552688332281,0.003159108952796226,0.003101239944646516,11271757035762.043
0.003356371094400147,0.003112955854923943,0.0029197844199620035,0.002863865314877961,11357845409694.072
0.00311830186581087,0.0028822808416567426,0.0026954408283892985,0.002641461480239616,11444591286099.166
0.002894472144318903,0.002665863996636869,0.0024854363522512023,0.0024334539901719734,11531999686671.64
0.002684543945279827,0.002463450916223537,0.0022895060950183918,0.0022394306873087756,11620075671459.146
0.0024876084575180756,0.0022742159550797714,0.0021066126837481778,0.0020584702686790835,11708824339155.742
0.0023034648251558597,0.0020971935731459294,0.001935823428423366,0.0018897161546204393,11798250827396.717
0.002131471766980008,0.001932441508877656,0.0017773331128921811,0.0017329437856129343,11888360313056.395
0.0019703487776860785,0.001778664226668834,0.0016304640419158016,0.0015879212263295295,11979158012547.432
0.001820532096259744,0.001635909389037362,0.0014930110492406042,0.0014523220727457435,12070649182123.186
0.0016798458239673324,0.0015024058958248315,0.0013655724570590675,0.0013266921953937758,12162839118181.658
