atten_LIV_lambda_1,atten_LIV_lambda_2,atten_LIV_lambda_3,atten_LIV_lambda_4,atten_LIV_lambda_5,atten_LIV_lambda_6,atten_LIV_lambda_7,energy
0.8944266845533191,0.894426684420814,0.8944266843832814,0.8944266843518682,0.8944266843424851,0.8944266843325634,0.8944266843300211,135600993214.86731
0.8923004220290858,0.8923004218901336,0.8923004218507748,0.8923004218178332,0.8923004218079935,0.8923004217975892,0.8923004217949233,136692117871.84639
0.8901446562563989,0.8901446561108627,0.8901446560696389,0.8901446560351365,0.8901446560248305,0.8901446560139331,0.8901446560111409,137792022354.02377
0.8879596658176793,0.8879596656652604,0.8879596656220872,0.8879596655859531,0.8879596655751598,0.8879596655637471,0.8879596655608227,138900777308.99176
0.8857454956782426,0.8857454955186285,0.8857454954734171,0.8857454954355771,0.8857454954242744,0.8857454954123228,0.8857454954092605,140018453952.81433
0.883505105868527,0.8835051057014229,0.88350510565409,0.8835051056144744,0.8835051056026412,0.8835051055901288,0.8835051055869229,141145124074.60318
0.8812391113473808,0.8812391111724998,0.881239111122964,0.8812391110815048,0.8812391110691209,0.8812391110560263,0.881239111052671,142280860041.12534
0.878943095561149,0.8789430953778576,0.8789430953259397,0.8789430952824866,0.8789430952695071,0.8789430952557826,0.8789430952522661,143425734801.45355
0.8766181553310308,0.8766181551392129,0.8766181550848797,0.8766181550394053,0.876618155025822,0.8766181550114591,0.876618155007779,144579821891.65085
0.8742644993666273,0.8742644991659135,0.8742644991090606,0.8742644990614772,0.8742644990472639,0.8742644990322349,0.8742644990283841,145743195439.49597
0.8718854769298569,0.8718854767198708,0.8718854766603914,0.8718854766106097,0.8718854765957399,0.8718854765800167,0.8718854765759879,146915930169.2413
0.8694758124852732,0.8694758122656232,0.8694758122034065,0.8694758121513338,0.8694758121357797,0.8694758121193329,0.8694758121151187,148098101406.41467
0.8670380585840073,0.8670380583542944,0.8670380582892273,0.867038058234769,0.8670380582185022,0.8670380582013019,0.8670380581968947,149289785082.65643
0.8645729374541455,0.8645729372137965,0.8645729371457166,0.8645729370887367,0.8645729370717168,0.8645729370537201,0.8645729370491088,150491057740.599
0.8620797879732619,0.8620797877220179,0.8620797876508519,0.8620797875912892,0.8620797875734978,0.8620797875546852,0.8620797875498649,151701996538.77966
0.8595604409852904,0.859560440722639,0.8595604406482419,0.8595604405859748,0.8595604405673756,0.8595604405477089,0.8595604405426698,152922679256.59818
0.857010011844432,0.8570100115696325,0.8570100114917945,0.8570100114266475,0.8570100114071879,0.8570100113866116,0.8570100113813394,154153184299.3147
0.8544308918466562,0.8544308915595347,0.8544308914782064,0.8544308914101381,0.854430891389806,0.8544308913683071,0.8544308913627984,155393590703.08185
0.8518250781561097,0.8518250778562427,0.8518250777713042,0.8518250777002144,0.8518250776789797,0.8518250776565265,0.8518250776507733,156643978140.0239
0.8491932005807468,0.8491932002672743,0.8491932001784819,0.8491932001041665,0.8491932000819685,0.8491932000584964,0.8491932000524822,157904426923.3528
0.8465335007333135,0.8465335004058617,0.8465335003131097,0.8465335002354804,0.8465335002122923,0.8465335001877735,0.8465335001814911,159175018012.52942
0.8438470441422452,0.8438470438000435,0.8438470437031135,0.8438470436219873,0.8438470435977549,0.8438470435721316,0.8438470435655662,160455833018.4597
0.8411334734253368,0.8411334730680985,0.8411334729669093,0.8411334728822184,0.8411334728569211,0.8411334728301719,0.8411334728233181,161746954208.73907
0.8383932396775877,0.8383932393046192,0.8383932391989745,0.8383932391105543,0.8383932390841431,0.8383932390562162,0.8383932390490605,163048464512.93552
0.8356281366422433,0.8356281362528127,0.8356281361425049,0.835628136050182,0.8356281360226051,0.8356281359934454,0.835628135985974,164360447527.91855
0.8328369394005939,0.8328369389941613,0.8328369388790376,0.8328369387826842,0.8328369387539032,0.8328369387234705,0.8328369387156729,165682987523.22482
0.8300194946367127,0.8300194942123164,0.8300194940921044,0.8300194939914922,0.8300194939614393,0.8300194939296615,0.8300194939215192,167016169446.4729
0.8271742595340257,0.8271742590915171,0.8271742589661747,0.8271742588612687,0.8271742588299331,0.8271742587967992,0.8271742587883093,168360078928.8214
0.8243039666368162,0.8243039661751208,0.8243039660443437,0.8243039659348892,0.8243039659021949,0.8243039658676243,0.8243039658587663,169714802290.46515
0.821409698564357,0.821409698082618,0.8214096979461635,0.8214096978319569,0.8214096977978433,0.8214096977617719,0.8214096977525295,171080426546.18225
0.8184904376776997,0.8184904371752068,0.8184904370328737,0.818490436913747,0.8184904368781638,0.8184904368405383,0.8184904368308976,172457039410.92172
0.8155458408846727,0.8155458403604056,0.8155458402119048,0.8155458400876162,0.815545840050491,0.8155458400112351,0.8155458400011767,173844729305.44037
0.812576595366231,0.812576594819691,0.8125765946648814,0.8125765945353125,0.8125765944966101,0.8125765944556865,0.8125765944452008,175243585361.97787
0.8095844539722433,0.8095844534028821,0.8095844532416083,0.8095844531066291,0.8095844530663107,0.8095844530236783,0.8095844530127547,176653697429.9845
0.806570463636335,0.8065704630425662,0.8065704628743787,0.8065704627336133,0.8065704626915664,0.8065704626471065,0.8065704626357146,178075156081.89093
0.8035318090141712,0.8035318083952495,0.8035318082199374,0.8035318080732089,0.8035318080293808,0.8035318079830375,0.8035318079711631,179508052618.92856
0.8004685637162077,0.8004685630708954,0.8004685628881082,0.8004685627351232,0.8004685626894263,0.8004685626411069,0.8004685626287262,180952479076.9896
0.7973826320244706,0.7973826313522424,0.7973826311618311,0.7973826310024651,0.7973826309548623,0.7973826309045274,0.7973826308916303,182408528232.54068
0.7942761040543272,0.7942761033544885,0.7942761031562565,0.7942761029903449,0.7942761029407869,0.7942761028883847,0.7942761028749578,183876293608.58417
0.7911477026228361,0.7911477018941616,0.7911477016877617,0.7911477015150139,0.791147701463414,0.7911477014088525,0.7911477013948724,185355869480.66086
0.7879979714917419,0.7879979707328029,0.7879979705178304,0.7879979703379076,0.7879979702841646,0.7879979702273371,0.7879979702127763,186847350882.90823
0.7848284838495128,0.7848284830594293,0.784828482835635,0.7848284826483289,0.7848284825923804,0.7848284825332207,0.7848284825180625,188350833614.16312
0.7816368200012478,0.7816368191783521,0.7816368189452637,0.7816368187501789,0.7816368186919067,0.7816368186302903,0.7816368186145025,189866414244.1179
0.7784253247901535,0.7784253239338518,0.7784253236913009,0.7784253234882964,0.7784253234276587,0.7784253233635409,0.7784253233471121,191394190119.51874
0.7751953500939542,0.7751953492027338,0.7751953489502921,0.7751953487390094,0.775195348675899,0.7751953486091666,0.7751953485920678,192934259370.42123
0.7719463671026349,0.7719463661749869,0.7719463659122271,0.7719463656923083,0.7719463656266183,0.7719463655571583,0.7719463655393608,194486720916.49182
0.7686757010273838,0.76867570006228,0.7686756997889107,0.7686756995601123,0.7686756994917698,0.7686756994195053,0.7686756994009892,196051674473.36472
0.7653863641998145,0.7653863631957357,0.7653863629113264,0.7653863626732882,0.765386362602186,0.7653863625270029,0.7653863625077391,197629220559.04175
0.762080244805305,0.762080243761524,0.762080243465869,0.7620802432184185,0.7620802431445047,0.7620802430663489,0.7620802430463234,199219460500.3513
0.7587614246586337,0.7587614235729346,0.7587614232654062,0.7587614230080182,0.758761422931136,0.7587614228498415,0.7587614228290116,200822496439.45886
0.7554224431588261,0.7554224420288944,0.7554224417088369,0.7554224414409626,0.7554224413609482,0.7554224412763417,0.7554224412546632,202438431340.42294
0.7520650407392185,0.7520650395642976,0.7520650392314966,0.7520650389529566,0.7520650388697564,0.7520650387817811,0.7520650387592396,204067368995.8117
0.748692069346642,0.7486920681257695,0.7486920677799526,0.7486920674905189,0.7486920674040646,0.7486920673126486,0.7486920672892253,205709414033.368
0.7453060747046338,0.7453060734356536,0.7453060730762099,0.7453060727753711,0.7453060726855102,0.745306072590492,0.7453060725661458,207364671922.733
0.741905336955458,0.7419053356371411,0.7419053352637226,0.7419053349511876,0.7419053348578329,0.7419053347591207,0.7419053347338278,209033248982.21564
0.7384904618135987,0.7384904604439426,0.7384904600559821,0.738490459731276,0.738490459634286,0.7384904595317294,0.7384904595054517,210715252385.62387
0.7350607411894473,0.7350607397656715,0.7350607393623814,0.735060739024845,0.7350607389240225,0.7350607388174136,0.7350607387900975,212410790169.15118
0.731618828996124,0.7316188275180107,0.7316188270993291,0.731618826748911,0.7316188266442406,0.731618826533563,0.7316188265052045,214119971238.31076
